index,customerid,0
14423,8a858f615591c2cc01559b469f4b03e6,1
14424,8a858f6c570f2d660157238b0c4a1bdd,0
14425,8a858f6c570f2d660157238b0c4a1bdd,0
14426,8a858f7d5cf9aef9015cff00020175f0,0
14427,8a858f8a558227f2015583bcbdc23caf,0
14428,8a858f9f5679951a01567ed9c8f81a84,0
14429,8a858f9f5679951a01567ed9c8f81a84,0
14430,8a858fa154e2912f0154ecfb533d7a5e,0
14431,8a858fa154e2912f0154ecfb533d7a5e,1
14432,8a858fa459e0a1340159e4022e2a7a3c,1
14433,8a858fa459e0a1340159e4022e2a7a3c,0
14434,8a858fd3552c75620155484049c35a90,1
14435,8a858fd3552c75620155484049c35a90,0
14436,8a858fd75ba49873015ba4e0e0881d32,0
14437,8a858fde5668e05501566a1fdd2c6208,0
14438,8a858fde5668e05501566a1fdd2c6208,1
14439,8a858fde5668e05501566a1fdd2c6208,1
14440,8a858fe756939bbb0156a9dd11cf4a7c,1
14441,8a858ff35acdd593015acf094819393e,1
14442,8a858fff5a28d297015a31b40f36371f,0
14443,8a858e2155defefd0155df91c4f63ade,0
14444,8a858e2155defefd0155df91c4f63ade,0
14445,8a858e2155defefd0155df91c4f63ade,0
14446,8a858e6f5cd5e874015ce10297ed3893,1
14447,8a858fa158f8ee8f0158fe8c5a574064,1
14448,8a858fa158f8ee8f0158fe8c5a574064,1
14449,8a85883353d0c4e90153dfca251168bc,1
14450,8a85883353d0c4e90153dfca251168bc,1
14451,8a8588f35451808f01547acafc312bc2,1
14452,8a8588f35451808f01547acafc312bc2,1
14453,8a8588f35451808f01547acafc312bc2,1
14454,8a85898a53bc15600153c7933fdc686b,0
14455,8a858f935760a618015770289121231f,0
14456,8a858f9c56aaf37d0156b75f67c33f9b,1
14457,8a858f9c56aaf37d0156b75f67c33f9b,0
14458,8a858f9c56aaf37d0156b75f67c33f9b,1
14459,8a858fa3551e78cb015529b4a6b34007,1
14460,8a858fa3551e78cb015529b4a6b34007,1
14461,8a858fae57a00f390157ab0ad5915819,1
14462,8a858fb1563219690156352b4da842e8,0
14463,8a858fb95aa3c328015aa41ffd3336d5,0
14464,8a858fcd56b9f22c0156c2f2074c3bed,0
14465,8a858fcd56b9f22c0156c2f2074c3bed,1
14466,8a858fcd56b9f22c0156c2f2074c3bed,1
14467,8a858fcd56b9f22c0156c2f2074c3bed,0
14468,8a858fd458639fcc0158680d96df6d18,1
14469,8a858fd458639fcc0158680d96df6d18,0
14470,8a858fda56562f8f01566548972d1c9c,1
14471,8a858fe55b869107015b86d3071740d2,0
14472,8a858fff5a28d297015a33bc2e845305,0
14473,8a858fff5a28d297015a33bc2e845305,0
14474,8a858e585693982b01569a712be80e14,1
14475,8a858e585693982b01569a712be80e14,0
14476,8a858f1955b1c4df0155cfad79641b0a,1
14477,8a858f1955b1c4df0155cfad79641b0a,1
14478,8a858f4b55df0f530155ef9862fb1b92,1
14479,8a858f4b55df0f530155ef9862fb1b92,0
14480,8a858fef570f30e5015720679ff55c37,0
14481,8a85886e5410189001541480d8f83683,0
14482,8a85886e5410189001541480d8f83683,1
14483,8a858e6f5668e01701567479d1ae3320,1
14484,8a858e8457f7a42a0157fae7238c3d4c,0
14485,8a858e945bee08de015bf07771ce6245,1
14486,8a858e985b1de32c015b1e5ea0ae3435,1
14487,8a858eb858b1a6d20158bd0786483394,1
14488,8a858ec9590ad35d01594951f86d3fd1,1
14489,8a858edb5bd936e4015bddece62633a1,1
14490,8a858ee45b39aa80015b3b3933c2121e,1
14491,8a858ee45b39aa80015b3b3933c2121e,0
14492,8a858ee758b4c54a0158d307cc1d21ef,1
14493,8a858ee758b4c54a0158d307cc1d21ef,0
14494,8a858ee758b4c54a0158d307cc1d21ef,0
14495,8a858eff5b393484015b394ef3281e60,1
14496,8a858f045bab240c015bafd0d39709a7,1
14497,8a858f085bcf44be015bd30eaa241e6e,0
14498,8a858f11594a3880015950e1221977d6,0
14499,8a858f265c2187bd015c3123033b481a,0
14500,8a858f475bceed0d015bd029e52a6ff6,0
14501,8a858f665d5b785d015d5f33bf515574,1
14502,8a858f965c6950da015c7b2cefaf445f,0
14503,8a858f9a56435559015648a1594a0008,1
14504,8a858fa057e2a0a50157e7650d8903fb,1
14505,8a858fa057e2a0a50157e7650d8903fb,1
14506,8a858fa5552add5d015549642f1b4d49,1
14507,8a858fa5552add5d015549642f1b4d49,0
14508,8a858fa5552add5d015549642f1b4d49,1
14509,8a858fa5552add5d015549642f1b4d49,0
14510,8a85898a53bc15600153c7933fdc686b,0
14511,8a85898a53bc15600153c7933fdc686b,1
14512,8a8589b953bc23f70153c7bc036a2932,1
14513,8a8589b953bc23f70153c7bc036a2932,0
14514,8a8589b953bc23f70153c7bc036a2932,1
14515,8a858e0156b782a10156c74e46602d88,0
14516,8a858e0156b782a10156c74e46602d88,0
14517,8a858e0156b782a10156c74e46602d88,1
14518,8a858e175b343fe2015b344c1e5b0f48,1
14519,8a858e345bd96da8015be3ddca8f4af8,0
14520,8a858e3a54e33702015516e3d21a3f08,1
14521,8a858e3a54e33702015516e3d21a3f08,0
14522,8a858e3a54e33702015516e3d21a3f08,1
14523,8a858e5e5d51031d015d513ff3b9267f,1
14524,8a858e705668e167015673bfd9d25042,1
14525,8a858e705668e167015673bfd9d25042,1
14526,8a858e705668e167015673bfd9d25042,0
14527,8a858e705668e167015673bfd9d25042,0
14528,8a858e885b68546c015b736088184034,1
14529,8a858e955add2971015ae7ef19787097,0
14530,8a858e9b5bcf8546015bcff969fd0f8f,0
14531,8a858eb35bd420f1015bd7e6ede02345,0
14532,8a858ec25a4d1d16015a4d40078b0a73,1
14533,8a858ec9590ad35d0159440bfe67201a,1
14534,8a858ee25b874ecc015b88b064453ef7,0
14535,8a858ef45bcf0c76015bd27a6eed6adc,1
14536,8a858f035ac15096015ac6ca9b3e0879,1
14537,8a858f0656b7820c0156c88a1adb38b0,0
14538,8a858f13556665aa01556806aeb3036e,1
14539,8a858f13556665aa01556806aeb3036e,1
14540,8a858f13556665aa01556806aeb3036e,1
14541,8a858f13556665aa01556806aeb3036e,0
14542,8a858f225bfdb280015c108bf6f53281,1
14543,8a858f365668e43901566e36f0ed06d3,1
14544,8a858f405d13c45f015d13dd93ec0c1c,0
14545,8a858f585bfd6341015c00857bc907b6,1
14546,8a858f60560bc43d01560f01835b4a41,1
14547,8a858f60560bc43d01560f01835b4a41,0
14548,8a858f60560bc43d01560f01835b4a41,1
14549,8a858f60560bc43d01560f01835b4a41,0
14550,8a858f725b49c0c0015b52a5f20b0ecd,1
14551,8a858f905c06a9c0015c0c987a4b6bf0,0
14552,8a858fa95b631878015b66433dee52c9,0
14553,8a858fb25d84a543015d883e60493b62,1
14554,8a858fc95ce99dd6015ced741b3773dd,0
14555,8a858fd35bed00ef015bed49a2552f67,0
14556,8a858fe45a760203015a7f3dd68d6282,1
14557,8a858fe45a760203015a7f3dd68d6282,0
14558,8a858ffc5b1f07ee015b1f4c95a13b04,0
14559,8a8588fd53f1099e01540ec7527b308c,0
14560,8a8588fd53f1099e01540ec7527b308c,1
14561,8a8588fd53f1099e01540ec7527b308c,1
14562,8a8588fd53f1099e01540ec7527b308c,1
14563,8a858e2c5aa96d03015aad08250b34f7,1
14564,8a858e6359a764180159a89577a06015,1
14565,8a858fe65675195a0156766ebdb042c8,1
14566,8a858fe65675195a0156766ebdb042c8,1
14567,8a858fee58f7c77e0159039ce4725e6f,1
14568,8a858fee58f7c77e0159039ce4725e6f,1
14569,8a858ff85bd93919015be27b9f421e8b,1
14570,8a858ff85bd93919015be27b9f421e8b,1
14571,8a8589f354518554015476f53cc85096,0
14572,8a8589f354518554015476f53cc85096,0
14573,8a858eba5b681df4015b7bd3405e7934,0
14574,8a858eef55548905015572bde55a59e3,0
14575,8a858f495a7fafc1015a800d307d4d03,0
14576,8a858fa25a84fe3b015a852ea1d02175,1
14577,8a858ff55b444a8c015b4493c6342f3a,0
14578,8a858ff55b444a8c015b4493c6342f3a,0
14579,8a8588f6548fb0c201549514019447e3,1
14580,8a8588f6548fb0c201549514019447e3,0
14581,8a85898a53bc15600153bea84f9e21e3,1
14582,8a85898a53bc15600153bea84f9e21e3,1
14583,8a85898a53bc15600153bea84f9e21e3,1
14584,8a85898a53bc15600153bea84f9e21e3,1
14585,8a8589b953bc23f70153c871f9e25781,1
14586,8a858e0156b782a10156d151957b56cc,1
14587,8a858e0156b782a10156d151957b56cc,1
14588,8a858e0156b782a10156d151957b56cc,1
14589,8a858e0a5668e69c01567aa57c377762,1
14590,8a858e0a5668e69c01567aa57c377762,1
14591,8a858e1856aa901b0156b3b683c36060,1
14592,8a858e1856aa901b0156b3b683c36060,0
14593,8a858e225a28c713015a2cfb72ce119e,1
14594,8a858e395cb1d4d9015cb1e79d810892,1
14595,8a858e445cd56553015cd9811fb40911,0
14596,8a858e555b85f9a2015b8606945a0a8b,1
14597,8a858e59569397d5015697f83bac10d0,1
14598,8a858e59569397d5015697f83bac10d0,0
14599,8a858e63599799e901599dce58322a64,0
14600,8a858e69566ae5b801566ff083790265,0
14601,8a858e6c5c88d145015c9c27783c72a0,1
14602,8a858e705668e16701568b566c6857c5,0
14603,8a858e7b55deef140155e500afb54cc6,1
14604,8a858e7b55deef140155e500afb54cc6,0
14605,8a858e7b55deef140155e500afb54cc6,1
14606,8a858e8e5cc54eb9015cc59a217a246a,1
14607,8a858e985885ff6d0158906f9c082a68,0
14608,8a858e985885ff6d0158906f9c082a68,0
14609,8a858eac5b3ece95015b3ee7942e2457,1
14610,8a858ec05ba5ca1d015ba5e55a060b0c,1
14611,8a858ece586263020158649c6f303ccf,1
14612,8a858ece586263020158649c6f303ccf,1
14613,8a858eda552adcc2015553a6385628e7,0
14614,8a858ee45b39aa80015b3ae1004602fa,0
14615,8a858eed5756fb0e01575e24e900478d,0
14616,8a858f065b1fe50a015b20c201f574d1,1
14617,8a858f0a56d3ed1f0156d5959f9e31fd,0
14618,8a858f13556665aa01556efd1d087572,0
14619,8a858f365c83961c015c87be26386a2f,0
14620,8a858ea55b58f026015b5c07521824eb,0
14621,8a858eaf5b617c94015b61aa95c124b3,0
14622,8a858ec358dc5c130158ea2c46c124be,0
14623,8a858ec358dc5c130158ea2c46c124be,1
14624,8a858ed1594a282f015963c795622574,0
14625,8a858ed1594a282f015963c795622574,1
14626,8a858edc554f009d015557f60de97583,1
14627,8a858edc554f009d015557f60de97583,1
14628,8a858eea5d1d99d3015d21a1ab3c17ff,1
14629,8a858f005a04ae6e015a0635dd524947,1
14630,8a858f065b1fe50a015b236489d57fb6,0
14631,8a858f0d58a18ebc0158b4c0607f4bfc,0
14632,8a858f0d58a18ebc0158b4c0607f4bfc,0
14633,8a858f185b42f6f1015b4304bd7a0bfa,0
14634,8a858f2a5b3f2121015b4203882746ad,0
14635,8a858f3e57e2cfcf0157e66df8327b91,0
14636,8a858f4958721a8c015874acc2023782,1
14637,8a858f4958721a8c015874acc2023782,1
14638,8a858f5f5b39bb0c015b3aa87eb81282,1
14639,8a858f5f5b39bb0c015b3aa87eb81282,0
14640,8a858f7d5578012a01557ba429787a5f,1
14641,8a858f7d5578012a01557ba429787a5f,0
14642,8a858f7d5578012a01557ba429787a5f,1
14643,8a858f8b5b630942015b6387bae751b2,1
14644,8a858f97594ab63d01594b8df02243c0,1
14645,8a858f97594ab63d01594b8df02243c0,0
14646,8a858fa3552ae1120155486928255fc1,1
14647,8a858fa85bf7d621015bf7d690b9006e,1
14648,8a858fc55b2548dd015b2bce81b84c30,1
14649,8a858fd05bfd7d3c015c0be492e56e29,1
14650,8a858fd55577e87601558336f0793396,1
14651,8a858fd55577e87601558336f0793396,1
14652,8a858fe45cd62cbf015ce93a8a26355d,0
14653,8a858ff25a6a19ee015a6abff5ed659c,1
14654,8a858ffc5852f33d015857ef84051d76,0
14655,8a858e015c58ee6a015c592ed3541c4a,1
14656,8a858f09582a50b201583155980077a9,0
14657,8a858f09582a50b201583155980077a9,0
14658,8a858f61560bc0e501561c4c492609ef,0
14659,8a1a32fc49b632520149c3b8fdf85139,0
14660,8a1a32fc49b632520149c3b8fdf85139,0
14661,8a8588bf54c8eab60154c9226d7917e7,1
14662,8a8588f853b1b2d40153bd9536925edb,1
14663,8a8588f853b1b2d40153bd9536925edb,1
14664,8a85893d53f104eb015400808d86752b,1
14665,8a8589a75438621601543ab52054150c,0
14666,8a858fda56562f8f015658b4c484401f,0
14667,8a858fda56562f8f015658b4c484401f,0
14668,8a858fe756939bbb0156b1970aae339a,1
14669,8a858fee57005c96015703ab6c02708e,0
14670,8a858fee57005c96015703ab6c02708e,0
14671,8a858ff55b444a8c015b4755aa3236bf,1
14672,8a858e045cd5b1d6015cdfdd2d7b1310,0
14673,8a858e6a5bfd4b54015c05a75bed32ac,1
14674,8a858f985bee01cb015bf1a2b3cf6c6c,0
14675,8a858fab5a83f26a015a847501d65abb,1
14676,8a858fb35a6b3924015a6b8d201e3239,1
14677,8a858fbd59b080790159b0afab650fed,0
14678,8a858fc45c5f93be015c5fd6a7c91478,0
14679,8a858fce5bf8129c015bf8c5b6694438,0
14680,8a858fd45a4260bc015a461db91a3615,1
14681,8a858fde580afd48015818eda53830c8,1
14682,8a858fde580afd48015818eda53830c8,1
14683,8a858fde580afd48015818eda53830c8,0
14684,8a858ffa55ca72a50155d192af9e2c0b,1
14685,8a858ffa55ca72a50155d192af9e2c0b,0
14686,8a858ffa55ca72a50155d192af9e2c0b,0
14687,8a858ffa55ca72a50155d192af9e2c0b,0
14688,8a858ffa55ca72a50155d192af9e2c0b,0
14689,8a8588f853b1b2d40153b2bb48d41263,0
14690,8a8588f853b1b2d40153b2bb48d41263,1
14691,8a858ec05ab27176015ab2befe283801,1
14692,8a858ec05ab27176015ab2befe283801,1
14693,8a858f7057b918e40157d465d8725583,1
14694,8a858f7057b918e40157d465d8725583,0
14695,8a858ff35af1c396015af1fc915018ca,0
14696,8a858ff35af1c396015af1fc915018ca,0
14697,8a85882653e2eb990153f0f8a8520c4b,1
14698,8a8588ae53f1cb7c015414160f0175bc,1
14699,8a8588ae53f1cb7c015414160f0175bc,1
14700,8a858953548fb0c0015497256a1f4a6d,1
14701,8a858953548fb0c0015497256a1f4a6d,1
14702,8a8589b953d0be470153e043e57e2d79,1
14703,8a85886e5410189001541480d8f83683,0
14704,8a8588fd53e2e6cf0153ec45be7c1613,1
14705,8a8588fd53e2e6cf0153ec45be7c1613,1
14706,8a8588fd53e2e6cf0153ec45be7c1613,1
14707,8a85898a53bc15600153c76831594bcc,1
14708,8a85898a53bc15600153c76831594bcc,1
14709,8a85898a53bc15600153c76831594bcc,0
14710,8a8589b953bc23f70153c12ae7c852a9,0
14711,8a8589b953bc23f70153c12ae7c852a9,1
14712,8a8589b953bc23f70153c12ae7c852a9,0
14713,8a8589b953bc23f70153c12ae7c852a9,0
14714,8a858e0256b781d80156bd70d9d21225,1
14715,8a858e0256b781d80156bd70d9d21225,0
14716,8a858e0d5aa8e240015aa8fb5bc5165f,0
14717,8a858e0d5aa8e240015aa8fb5bc5165f,0
14718,8a858e245b680423015b70f89d870827,1
14719,8a858e245b680423015b70f89d870827,0
14720,8a858e2e5bb57a37015bc30f34e02cf7,1
14721,8a858e595b42b641015b42bed45707ec,0
14722,8a858e675b00c831015b04414db70f3f,1
14723,8a858e71570f2c6b01571b8a24c8492f,0
14724,8a858e71570f2c6b01571b8a24c8492f,1
14725,8a858e7d5b8b0b92015b8b1efc3b15ee,0
14726,8a858e9e579558b6015795d6a68f473c,0
14727,8a858e9e579558b6015795d6a68f473c,1
14728,8a858e9e579558b6015795d6a68f473c,0
14729,8a858eb95591bf00015596ab2eb11f5e,1
14730,8a858f555cacacdf015cafb65d3e6608,1
14731,8a858f665c45930d015c5427f2e26489,0
14732,8a858f855bf2f1ad015bf5c0e6c01b8a,1
14733,8a858f925bec9b74015beceb8bf13a0a,1
14734,8a858f98560bbe11015611ef84820b47,1
14735,8a858f9c56aaf37d0156b6ec1be309d6,1
14736,8a858f9c56aaf37d0156b6ec1be309d6,0
14737,8a858fb15632196901564fd5a8be745b,0
14738,8a858fb15632196901564fd5a8be745b,1
14739,8a858fc25bafabdc015bb47fda0323e5,1
14740,8a858fcd56b9f22c0156c804c62f4d5d,1
14741,8a858fd3552c7562015544a1c5f8311e,1
14742,8a858fd3552c7562015544a1c5f8311e,0
14743,8a858fd3552c7562015544a1c5f8311e,1
14744,8a858ff25a13ebf6015a14d6527b7b05,1
14745,8a858ff25a13ebf6015a14d6527b7b05,1
14746,8a858fff57f7a7a801580093e8d2237a,1
14747,8a858e5b5bd99460015bda6daf5a2d6f,1
14748,8a858e955add2971015ae6ef9a655863,0
14749,8a858f5f5b39bb0c015b3a2c2e0666e5,0
14750,8a858fc55b672960015b672de67d0409,1
14751,8a85881053bc33670153cc5a32432a14,1
14752,8a85881053bc33670153cc5a32432a14,1
14753,8a85881053bc33670153cc5a32432a14,1
14754,8a858900536a043401537e702ff74eac,0
14755,8a858900536a043401537e702ff74eac,0
14756,8a858900536a043401537e702ff74eac,1
14757,8a858900536a043401537e702ff74eac,1
14758,8a858900536a043401537e702ff74eac,0
14759,8a858953548fb0c001549b2149246862,1
14760,8a858953548fb0c001549b2149246862,0
14761,8a8589b7535abdb201535beac38a2006,0
14762,8a8589b7535abdb201535beac38a2006,1
14763,8a8589b7535abdb201535beac38a2006,0
14764,8a858e005941690001596c6cde945968,0
14765,8a858e0d587161ab01587183d98f06c9,0
14766,8a858e0d587161ab01587183d98f06c9,1
14767,8a858e0d587161ab01587183d98f06c9,0
14768,8a858e1c56dfea870156e1cca79f084d,0
14769,8a858e1c56dfea870156e1cca79f084d,1
14770,8a858e1c56dfea870156e1cca79f084d,0
14771,8a858e345bd96da8015be2ea479a2ade,0
14772,8a858e5856b7840c0156c7129a9c2618,1
14773,8a858e5856b7840c0156c7129a9c2618,1
14774,8a858e5c56f98bad01570d1d648e2761,1
14775,8a858e5c56f98bad01570d1d648e2761,1
14776,8a858e5c56f98bad01570d1d648e2761,1
14777,8a858e64587161fb0158747ae0bf7292,0
14778,8a858e64587161fb0158747ae0bf7292,0
14779,8a858e64587161fb0158747ae0bf7292,1
14780,8a858e6d58b0cc520158b1844b942e90,0
14781,8a858e6d58b0cc520158b1844b942e90,1
14782,8a858e8455f82b560155f960fac10f68,1
14783,8a858e8455f82b560155f960fac10f68,1
14784,8a858e8455f82b560155f960fac10f68,0
14785,8a6b87fe4d56512d014d57af446e7ad0,1
14786,8a85886e54101890015410e5d5c83298,0
14787,8a85886e54101890015410e5d5c83298,1
14788,8a85890253e2f1180153e60ece4201a1,0
14789,8a85895354a059690154be274bd235f2,0
14790,8a85895354a059690154be274bd235f2,0
14791,8a8589c253ace09b0153bdb04bbc192f,0
14792,8a8589c253ace09b0153bdb04bbc192f,1
14793,8a8589c253ace09b0153bdb04bbc192f,0
14794,8a858e035693e02901569ce8a75e0880,0
14795,8a858e035693e02901569ce8a75e0880,0
14796,8a858e035693e02901569ce8a75e0880,0
14797,8a858e1b59fa11590159fa2239010639,1
14798,8a858e1b59fa11590159fa2239010639,0
14799,8a858e255557edfe01556f9c8e4321ad,1
14800,8a858e255557edfe01556f9c8e4321ad,1
14801,8a858e345a04f20b015a0ee4dd6b1c38,1
14802,8a858e345a04f20b015a0ee4dd6b1c38,1
14803,8a858e5555780ea001557e7212a741c5,0
14804,8a858e5555780ea001557e7212a741c5,1
14805,8a858e5555780ea001557e7212a741c5,0
14806,8a858e64586254230158688871643bdc,0
14807,8a858e64586254230158688871643bdc,1
14808,8a858e64586254230158688871643bdc,1
14809,8a858e705668e16701567ab4dc885164,1
14810,8a858e705668e16701567ab4dc885164,0
14811,8a858e705668e16701567ab4dc885164,0
14812,8a858e8759d0442e0159d044a463005d,0
14813,8a858e915bcde695015bce219c6a1969,0
14814,8a858e9b56237632015626314c1a2a42,1
14815,8a858e9b56237632015626314c1a2a42,0
14816,8a858e9b56237632015626314c1a2a42,1
14817,8a858ea555d9e6020155e65fe33d4af4,1
14818,8a858ea555d9e6020155e65fe33d4af4,1
14819,8a858ec45577f83e0155825234ae7d29,1
14820,8a858ec45577f83e0155825234ae7d29,0
14821,8a858ec95afc0922015b09a286634c26,0
14822,8a858edc5c7e7da5015c8166e88960b4,0
14823,8a858ef957365d52015751a2082e3103,1
14824,8a858ef957365d52015751a2082e3103,1
14825,8a858ef957365d52015751a2082e3103,0
14826,8a858f055b15b8d3015b16aac9694e88,0
14827,8a858f0b5b439ebb015b43cf463d3e39,1
14828,8a858f0b5b439ebb015b43cf463d3e39,1
14829,8a858f0b5b439ebb015b43cf463d3e39,0
14830,8a858f13556665aa015568a887180914,1
14831,8a8589a75438621601543ab52054150c,1
14832,8a8589a75438621601543ab52054150c,1
14833,8a858e005577f1ba015578147fc50f0c,1
14834,8a858e005577f1ba015578147fc50f0c,0
14835,8a858e005577f1ba015578147fc50f0c,1
14836,8a858e105bd92644015be699d91214f3,0
14837,8a858e1e5b1fc4ad015b1fc9fd66028a,0
14838,8a858e245c214660015c307d07003faf,0
14839,8a858e5555780ea001557e4e09383b96,1
14840,8a858e6359a764180159a89577a06015,0
14841,8a858e8e58f6d66f015904a859fd5589,0
14842,8a858e8e58f6d66f015904a859fd5589,1
14843,8a858f0e5a6171ba015a66d7eaf72453,0
14844,8a858f78550ba104015511a5d2a42485,1
14845,8a2ac4745091002b0150a144bcbe58b7,1
14846,8a2ac4745091002b0150a144bcbe58b7,1
14847,8a85882c546ba83501547619cd377b69,0
14848,8a85882c546ba83501547619cd377b69,1
14849,8a85882c546ba83501547619cd377b69,1
14850,8a858900536a043401537e4c0ac5452a,0
14851,8a858900536a043401537e4c0ac5452a,1
14852,8a85893d53e2e2f30153efcc6da71f5f,1
14853,8a85893d53e2e2f30153efcc6da71f5f,0
14854,8a85893d53e2e2f30153efcc6da71f5f,0
14855,8a85893d53e2e2f30153efcc6da71f5f,1
14856,8a858e0156b782a10156beec8fb25d41,0
14857,8a858e0156b782a10156beec8fb25d41,1
14858,8a858e095aae82b7015aaf6ce0c80432,1
14859,8a858e095aae82b7015aaf6ce0c80432,1
14860,8a858e0e5b80bb4c015b81746a0f5481,1
14861,8a858e145bf81459015bfc2992285a80,0
14862,8a858e255557edfe01555f78e7df06dd,1
14863,8a858e255557edfe01555f78e7df06dd,1
14864,8a858e255557edfe01555f78e7df06dd,0
14865,8a858e5b5c1a43c1015c1a8921c11694,1
14866,8a858e645654fdc401565acc196e2946,1
14867,8a858e69566ae5b801568cbd583768bb,0
14868,8a858e69566ae5b801568cbd583768bb,0
14869,8a858e6f5668e01701567479d1ae3320,0
14870,8a858e6f5668e01701567479d1ae3320,0
14871,8a858e6f5668e01701567479d1ae3320,1
14872,8a858e6f5668e01701567479d1ae3320,0
14873,8a858e885c87dee5015c884e7dc03958,1
14874,8a858e945bee08de015bf07771ce6245,1
14875,8a858eb858b1a6d20158bd0786483394,1
14876,8a858ec25a422913015a426c5d902a9c,1
14877,8a858ed55c63db54015c641298671ada,1
14878,8a858ee45b39aa80015b3b3933c2121e,0
14879,8a858ee45b39aa80015b3b3933c2121e,0
14880,8a858ee758b4c54a0158d307cc1d21ef,1
14881,8a858ee758b4c54a0158d307cc1d21ef,0
14882,8a858ee758b4c54a0158d307cc1d21ef,0
14883,8a858eff5b393484015b394ef3281e60,0
14884,8a858f045bab240c015bafd0d39709a7,1
14885,8a858f085bcf44be015bd30eaa241e6e,0
14886,8a858f11594a3880015950e1221977d6,0
14887,8a858f265c2187bd015c3123033b481a,1
14888,8a858f365c83961c015c87a053cb5b39,1
14889,8a858f57599e93060159a31ec1f63871,1
14890,8a858f885aeb097f015aeb7643ca53f3,0
14891,8a858f9a56435559015648a1594a0008,0
14892,8a858fa057e2a0a50157e7650d8903fb,1
14893,8a858fa057e2a0a50157e7650d8903fb,0
14894,8a858ec65cc6352b015ccb2155a51d35,1
14895,8a858ed359fe43b10159fe9d723f243d,0
14896,8a858edd5c35be80015c39a17bd01f8a,0
14897,8a858ee25b34d796015b38a410286d92,1
14898,8a858ef258d4a48b0158d59498152dd8,1
14899,8a858ef258d4a48b0158d59498152dd8,0
14900,8a858f01588603fa01588cac8678799a,1
14901,8a858f01588603fa01588cac8678799a,0
14902,8a858f2f54e28d530155057d6c2129e1,1
14903,8a858f335cd0c78e015cd3f1dc417e7a,0
14904,8a858f3e5885ffa301588ee171d761d8,0
14905,8a858f465668e3d601567b8eb1df4da6,0
14906,8a858f465668e3d601567b8eb1df4da6,1
14907,8a858f4f5511dca201551d3b601d7be8,1
14908,8a858f4f5511dca201551d3b601d7be8,1
14909,8a858f5659cb44e30159cc84750858ab,0
14910,8a858f5e5bedf32a015bee35cb9622df,1
14911,8a858f745b4891fd015b48b63bcd3269,0
14912,8a858f955cc6631f015cc9eb86fe4679,0
14913,8a858f9c56aaf37d0156b2634ad322c5,1
14914,8a858f9c56aaf37d0156b2634ad322c5,1
14915,8a858fa057e2a0a50157ec721ce6096c,0
14916,8a858fa057e2a0a50157ec721ce6096c,0
14917,8a858fa358f8275101590297dbea5636,1
14918,8a858fad5bf85d5e015bfbf379a84604,0
14919,8a858fb557330de10157394d041943fb,0
14920,8a858fb557330de10157394d041943fb,0
14921,8a858fbd59978ae4015998515de038de,0
14922,8a8589b953d0be470153e043e57e2d79,1
14923,8a8589b953d0be470153e043e57e2d79,1
14924,8a8589b953d0be470153e043e57e2d79,1
14925,8a8589b953d0be470153e043e57e2d79,0
14926,8a858e0156b782a10156bbef39622867,1
14927,8a858e0a5668e69c01567fd20d2f6854,0
14928,8a858e0a5668e69c01567fd20d2f6854,0
14929,8a858e0a5668e69c01567fd20d2f6854,1
14930,8a858e0f58afbace0158b64e22de02b4,1
14931,8a858e0f58afbace0158b64e22de02b4,1
14932,8a858e1c56dfea870156ebe73f462f80,1
14933,8a858e1c56dfea870156ebe73f462f80,0
14934,8a858e1c56dfea870156ebe73f462f80,1
14935,8a858e225a1e98ab015a1f5c431d33b4,0
14936,8a858e295b430433015b430c1f9506d6,1
14937,8a858e535bab293b015bb3adfe690ad4,1
14938,8a858e685c174778015c17b6dcd62495,1
14939,8a858e6c5bd3fbff015bd6c602636a07,1
14940,8a858e765507208301552107bcd95612,1
14941,8a858e765507208301552107bcd95612,1
14942,8a858e8457f7a42a0157fff1ed9d0929,0
14943,8a858e8457f7a42a0157fff1ed9d0929,1
14944,8a858e8d5c35bc85015c36001c1a1ff2,0
14945,8a858eaf570f3a0a0157230080664ee0,0
14946,8a858eba5b681df4015b744d11505f26,0
14947,8a858ebc572e1e3a015730850b3c727f,1
14948,8a858ebc572e1e3a015730850b3c727f,0
14949,8a858fa5552add5d015549642f1b4d49,1
14950,8a858fa5552add5d015549642f1b4d49,1
14951,8a858fa5552add5d015549642f1b4d49,1
14952,8a858fa5552add5d015549642f1b4d49,1
14953,8a858fab5a83f26a015a847501d65abb,1
14954,8a858fb35a6b3924015a6b8d201e3239,0
14955,8a858fbd59b080790159b0afab650fed,0
14956,8a858fbd59b080790159b0afab650fed,1
14957,8a858fce5bf8129c015bf8c5b6694438,1
14958,8a858fd45a4260bc015a461db91a3615,0
14959,8a858fde580afd48015818eda53830c8,1
14960,8a858fde580afd48015818eda53830c8,0
14961,8a858fde580afd48015818eda53830c8,0
14962,8a858ffa55ca72a50155d192af9e2c0b,0
14963,8a858ffa55ca72a50155d192af9e2c0b,1
14964,8a858ffa55ca72a50155d192af9e2c0b,0
14965,8a858ffa55ca72a50155d192af9e2c0b,0
14966,8a858ffa55ca72a50155d192af9e2c0b,0
14967,8a8588f853b1b2d40153b2bb48d41263,0
14968,8a8588f853b1b2d40153b2bb48d41263,0
14969,8a858ec05ab27176015ab2befe283801,1
14970,8a858ec05ab27176015ab2befe283801,0
